"cowcode","location","asciiname","longitude","latitude","event_date","side","numreports","max_scope","max_partviolence","max_secengagement","mean_avg_numparticipants"
41,3724696,"Gonayiv",-72.68903,19.44749,2003-10-23,1,2,0,NA,NA,NA
41,3724696,"Gonayiv",-72.68903,19.44749,2003-10-25,1,1,0,3,NA,NA
41,3724696,"Gonayiv",-72.68903,19.44749,2003-10-26,1,1,0,2,3,NA
41,3724696,"Gonayiv",-72.68903,19.44749,2003-10-27,1,2,0,1,3,NA
41,3724696,"Gonayiv",-72.68903,19.44749,2003-11-11,1,1,0,NA,2,NA
41,3724696,"Gonayiv",-72.68903,19.44749,2003-11-13,0,1,0,NA,3,NA
41,3724696,"Gonayiv",-72.68903,19.44749,2003-11-13,1,2,0,0,3,NA
41,3724696,"Gonayiv",-72.68903,19.44749,2003-11-30,1,1,0,1,NA,NA
41,3724696,"Gonayiv",-72.68903,19.44749,2003-12-01,1,1,0,0,NA,NA
41,3724696,"Gonayiv",-72.68903,19.44749,2003-12-02,1,1,0,NA,NA,NA
41,3724696,"Gonayiv",-72.68903,19.44749,2003-12-08,1,4,0,NA,3,1100
41,3724696,"Gonayiv",-72.68903,19.44749,2003-12-17,1,1,0,NA,NA,NA
41,3724696,"Gonayiv",-72.68903,19.44749,2003-12-21,1,1,0,NA,2,2000
41,3724696,"Gonayiv",-72.68903,19.44749,2003-12-24,1,1,0,NA,3,NA
41,3724696,"Gonayiv",-72.68903,19.44749,2004-01-19,1,1,0,1,NA,NA
41,3724696,"Gonayiv",-72.68903,19.44749,2004-01-21,1,4,0,NA,2,8500
41,3724696,"Gonayiv",-72.68903,19.44749,2004-01-22,1,2,0,0,0,2000
41,3724696,"Gonayiv",-72.68903,19.44749,2004-01-23,1,1,0,NA,0,NA
41,3724696,"Gonayiv",-72.68903,19.44749,2004-01-25,1,2,0,0,2,200
41,3724696,"Gonayiv",-72.68903,19.44749,2004-01-26,1,2,0,1,3,400
41,3724696,"Gonayiv",-72.68903,19.44749,2004-01-27,1,1,0,NA,NA,2000
41,3724696,"Gonayiv",-72.68903,19.44749,2004-02-11,1,1,0,NA,NA,NA
41,3726667,"Descahos",-72.51667,19.5,2004-01-21,1,1,0,NA,2,2000
41,3728097,"Les Cayes",-73.74601,18.19331,2003-03-15,0,2,0,1,1,NA
41,3728097,"Les Cayes",-73.74601,18.19331,2003-03-15,1,2,0,0,1,NA
41,3728474,"Okap",-72.19815,19.75938,2003-02-08,1,4,0,NA,2,2000
41,3728474,"Okap",-72.19815,19.75938,2003-03-30,1,2,0,0,1,2000
41,3728474,"Okap",-72.19815,19.75938,2003-04-06,0,2,0,3,NA,NA
41,3728474,"Okap",-72.19815,19.75938,2003-08-30,1,2,0,2,2,2000
41,3728474,"Okap",-72.19815,19.75938,2003-09-14,0,3,0,2,2,200
41,3728474,"Okap",-72.19815,19.75938,2003-09-14,1,6,0,2,2,2066.66666666667
41,3728474,"Okap",-72.19815,19.75938,2003-12-17,1,1,0,NA,2,NA
41,3728474,"Okap",-72.19815,19.75938,2004-01-31,1,2,0,NA,2,1500
41,3729288,"Boudon",-72.33333,18.83333,2003-02-19,1,1,0,NA,NA,NA
41,3740007,"Cite Soleil",-72.33806,18.58028,2003-07-12,1,1,0,NA,1,200
41,3740007,"Cite Soleil",-72.33806,18.58028,2003-07-14,0,1,0,2,1,NA
41,3740007,"Cite Soleil",-72.33806,18.58028,2003-07-31,0,1,0,2,1,50
41,3740007,"Cite Soleil",-72.33806,18.58028,2003-11-03,1,1,0,NA,NA,NA
41,3740007,"Cite Soleil",-72.33806,18.58028,2003-11-04,1,1,0,NA,0,NA
41,3740007,"Cite Soleil",-72.33806,18.58028,2003-12-02,1,1,0,NA,NA,NA
101,3486270,"Anaco",-64.47278,9.43889,2010-07-01,0,1,0,NA,NA,NA
101,3625549,"Valencia",-68.00765,10.16202,2007-05-28,1,4,0,2,2,NA
101,3625549,"Valencia",-68.00765,10.16202,2007-11-26,1,1,0,3,1,NA
101,3625549,"Valencia",-68.00765,10.16202,2010-01-25,1,1,0,NA,NA,NA
101,3625549,"Valencia",-68.00765,10.16202,2013-09-16,1,1,1,NA,NA,NA
101,3625549,"Valencia",-68.00765,10.16202,2014-02-19,1,1,0,1,2,NA
101,3625549,"Valencia",-68.00765,10.16202,2014-02-27,1,2,0,1,2,NA
101,3625549,"Valencia",-68.00765,10.16202,2014-02-28,1,1,0,NA,NA,NA
101,3625549,"Valencia",-68.00765,10.16202,2014-03-12,1,4,0,3,3,NA
101,3625549,"Valencia",-68.00765,10.16202,2014-03-13,1,1,0,1,2,100
101,3625549,"Valencia",-68.00765,10.16202,2014-03-22,1,1,0,3,NA,NA
101,3625549,"Valencia",-68.00765,10.16202,2014-04-03,1,1,0,1,2,NA
101,3625549,"Valencia",-68.00765,10.16202,2014-06-12,1,1,0,NA,NA,NA
101,3625549,"Valencia",-68.00765,10.16202,2015-05-30,1,1,0,NA,NA,NA
101,3625979,"Trujillo",-70.43694,9.36583,2006-11-29,0,1,0,NA,NA,NA
101,3627375,"Santa Fe",-64.41704,10.28124,2014-03-31,1,1,0,NA,2,NA
101,3628411,"San Felix",-72.25698,8.11486,2013-01-11,1,1,0,NA,1,NA
101,3628473,"San Cristobal",-72.225,7.76694,2007-05-28,1,3,0,NA,NA,NA
101,3628473,"San Cristobal",-72.225,7.76694,2007-11-05,1,1,0,2,2,NA
101,3628473,"San Cristobal",-72.225,7.76694,2007-11-08,1,1,0,NA,NA,NA
101,3628473,"San Cristobal",-72.225,7.76694,2009-12-08,0,1,0,1,1,NA
101,3628473,"San Cristobal",-72.225,7.76694,2009-12-08,1,1,0,3,1,NA
101,3628473,"San Cristobal",-72.225,7.76694,2014-02-14,1,1,0,NA,NA,NA
101,3628473,"San Cristobal",-72.225,7.76694,2014-02-22,1,2,0,1,2,NA
101,3628473,"San Cristobal",-72.225,7.76694,2014-02-25,1,2,0,NA,2,NA
101,3628473,"San Cristobal",-72.225,7.76694,2014-02-28,1,1,0,NA,NA,NA
101,3628473,"San Cristobal",-72.225,7.76694,2014-03-12,1,2,0,NA,NA,NA
101,3628473,"San Cristobal",-72.225,7.76694,2014-03-29,1,1,0,3,NA,NA
101,3628473,"San Cristobal",-72.225,7.76694,2014-05-05,1,1,0,1,2,NA
101,3628473,"San Cristobal",-72.225,7.76694,2014-05-06,1,1,0,1,NA,NA
101,3628473,"San Cristobal",-72.225,7.76694,2014-07-28,1,1,0,1,2,NA
101,3628473,"San Cristobal",-72.225,7.76694,2015-02-12,1,2,0,2,2,NA
101,3628473,"San Cristobal",-72.225,7.76694,2015-02-17,1,1,0,NA,3,NA
101,3628473,"San Cristobal",-72.225,7.76694,2015-02-24,1,4,0,2,3,200
101,3628473,"San Cristobal",-72.225,7.76694,2015-02-25,1,1,0,0,1,NA
101,3628473,"San Cristobal",-72.225,7.76694,2015-03-02,1,1,0,NA,NA,NA
101,3628473,"San Cristobal",-72.225,7.76694,2015-05-30,1,1,0,NA,NA,NA
101,3628550,"San Antonio de Los Altos",-66.95179,10.38853,2014-03-05,1,1,0,NA,2,NA
101,3628856,"Sabaneta",-71.29355,7.9755,2012-10-01,0,2,0,NA,NA,2000
101,3628856,"Sabaneta",-71.29355,7.9755,2012-10-02,0,1,0,NA,NA,2000
101,3628952,"Rubio",-72.35569,7.70131,2014-03-19,1,1,0,2,2,NA
101,3629655,"Puerto Ordaz",-62.72198,8.29829,2011-05-21,1,1,0,2,NA,NA
101,3629655,"Puerto Ordaz",-62.72198,8.29829,2013-01-11,1,1,0,NA,NA,NA
101,3629671,"Puerto La Cruz",-67.35,10.53333,2014-02-10,1,1,0,NA,NA,NA
101,3629672,"Puerto La Cruz",-64.61667,10.21667,2007-09-27,1,1,0,2,2,NA
101,3629672,"Puerto La Cruz",-64.61667,10.21667,2007-11-08,1,1,0,NA,NA,NA
101,3629672,"Puerto La Cruz",-64.61667,10.21667,2007-11-28,0,1,0,1,NA,NA
101,3629672,"Puerto La Cruz",-64.61667,10.21667,2007-11-28,1,1,0,1,NA,300
101,3629672,"Puerto La Cruz",-64.61667,10.21667,2009-08-03,0,1,0,1,NA,NA
101,3629672,"Puerto La Cruz",-64.61667,10.21667,2009-08-03,1,1,0,1,NA,NA
101,3629672,"Puerto La Cruz",-64.61667,10.21667,2010-01-25,1,1,0,2,2,NA
101,3629706,"Puerto Cabello",-68.0125,10.47306,2012-09-12,0,2,0,2,2,NA
101,3629706,"Puerto Cabello",-68.0125,10.47306,2012-09-12,1,2,0,2,NA,200
101,3629706,"Puerto Cabello",-68.0125,10.47306,2012-09-13,0,1,0,3,1,NA
101,3629706,"Puerto Cabello",-68.0125,10.47306,2012-09-13,1,1,0,2,1,NA
101,3630297,"Petare",-66.80155,10.47226,2012-09-16,1,1,0,NA,NA,NA
101,3632308,"Merida",-71.15611,8.58972,2007-11-08,1,1,0,NA,NA,NA
101,3632308,"Merida",-71.15611,8.58972,2007-11-09,1,2,0,2,2,NA
101,3632308,"Merida",-71.15611,8.58972,2010-01-25,0,4,0,3,3,NA
101,3632308,"Merida",-71.15611,8.58972,2010-01-25,1,3,0,3,3,NA
101,3632308,"Merida",-71.15611,8.58972,2013-01-13,1,1,0,NA,2,NA
101,3632308,"Merida",-71.15611,8.58972,2013-09-16,1,1,1,0,NA,NA
101,3632308,"Merida",-71.15611,8.58972,2014-02-11,1,1,0,NA,2,NA
101,3632308,"Merida",-71.15611,8.58972,2014-02-28,1,1,0,NA,NA,NA
101,3632308,"Merida",-71.15611,8.58972,2014-03-12,1,2,0,NA,NA,NA
101,3632308,"Merida",-71.15611,8.58972,2014-03-22,0,1,0,0,NA,NA
101,3632308,"Merida",-71.15611,8.58972,2014-03-24,1,1,0,3,2,NA
101,3632308,"Merida",-71.15611,8.58972,2014-05-23,1,1,0,2,2,NA
101,3632308,"Merida",-71.15611,8.58972,2015-02-25,1,1,0,2,2,NA
101,3632929,"Mariara",-67.71813,10.29644,2012-07-01,0,1,0,NA,NA,2000
101,3632998,"Maracay",-67.59113,10.23535,2007-11-05,1,1,0,NA,NA,NA
101,3632998,"Maracay",-67.59113,10.23535,2010-01-25,1,1,0,NA,NA,NA
101,3632998,"Maracay",-67.59113,10.23535,2012-02-14,1,1,0,3,3,NA
101,3632998,"Maracay",-67.59113,10.23535,2012-07-01,0,1,0,NA,NA,NA
101,3632998,"Maracay",-67.59113,10.23535,2012-10-03,0,1,0,NA,NA,NA
101,3632998,"Maracay",-67.59113,10.23535,2014-05-23,1,1,0,1,2,NA
101,3632998,"Maracay",-67.59113,10.23535,2015-05-30,1,1,0,NA,NA,NA
101,3633009,"Maracaibo",-71.61245,10.66663,2006-11-29,1,1,0,NA,NA,100000
101,3633009,"Maracaibo",-71.61245,10.66663,2006-12-01,1,1,0,NA,NA,100000
101,3633009,"Maracaibo",-71.61245,10.66663,2006-12-03,1,3,0,NA,NA,NA
101,3633009,"Maracaibo",-71.61245,10.66663,2007-06-28,1,1,0,NA,NA,2000
101,3633009,"Maracaibo",-71.61245,10.66663,2007-11-04,1,1,0,3,NA,NA
101,3633009,"Maracaibo",-71.61245,10.66663,2007-11-07,1,1,0,NA,NA,NA
101,3633009,"Maracaibo",-71.61245,10.66663,2009-04-20,1,1,0,NA,NA,NA
101,3633009,"Maracaibo",-71.61245,10.66663,2010-05-13,1,1,0,NA,NA,200
101,3633009,"Maracaibo",-71.61245,10.66663,2014-05-06,1,1,0,2,2,NA
101,3633009,"Maracaibo",-71.61245,10.66663,2015-05-30,1,1,0,NA,NA,NA
101,3633014,"Maraca",-67.33333,10.28333,2013-08-11,1,1,0,NA,NA,NA
101,3633622,"Los Teques",-67.04325,10.34447,2013-04-16,0,1,0,1,NA,200
101,3635967,"Las Flores",-64.67431,9.16424,2013-08-05,1,1,0,NA,NA,NA
101,3638924,"Asuncion",-61.60444,8.43861,2013-09-16,1,1,1,NA,NA,NA
101,3639898,"Guatire",-66.54241,10.474,2014-04-05,1,1,0,NA,1,NA
101,3640049,"Guarenas",-66.61934,10.47027,2013-08-08,1,1,0,NA,NA,NA
101,3640049,"Guarenas",-66.61934,10.47027,2013-08-11,1,1,0,NA,NA,NA
101,3640049,"Guarenas",-66.61934,10.47027,2014-04-05,1,1,0,NA,1,NA
101,3640049,"Guarenas",-66.60663,10.46736,2012-09-29,0,1,0,NA,NA,10000
101,3640143,"Guaraguao",-64.63333,10.21667,2014-02-09,1,1,0,NA,NA,NA
101,3640226,"Guanare",-69.74206,9.04183,2012-10-03,1,1,0,NA,NA,NA
101,3640454,"Guachara",-68.4,7.26667,2013-04-11,1,1,0,NA,NA,NA
101,3641351,"El Tigre",-64.24544,8.88752,2009-06-13,1,2,0,3,NA,NA
101,3641516,"El Saman de Apure",-68.69734,7.91379,2013-04-11,1,2,0,NA,NA,NA
101,3641516,"El Saman de Apure",-68.69734,7.91379,2013-04-16,0,1,0,NA,NA,NA
101,3645528,"Ciudad Guayana",-62.64102,8.35122,2014-07-28,1,1,0,NA,NA,NA
101,3645528,"Ciudad Guayana",-62.64102,8.35122,2014-08-11,1,2,0,1,2,NA
101,3645981,"Chacao",-66.85347,10.49598,2013-04-15,1,1,0,NA,NA,2000
101,3645981,"Chacao",-66.85347,10.49598,2014-02-15,1,1,0,1,2,200
101,3645981,"Chacao",-66.85347,10.49598,2014-03-05,1,1,0,1,2,NA
101,3645981,"Chacao",-66.85347,10.49598,2014-03-26,1,1,0,1,2,NA
101,3645981,"Chacao",-66.85347,10.49598,2014-04-04,1,2,0,1,2,NA
101,3645981,"Chacao",-66.85347,10.49598,2014-04-05,1,1,0,NA,2,NA
101,3645981,"Chacao",-66.85347,10.49598,2014-04-20,1,1,0,2,2,200
101,3645981,"Chacao",-66.85347,10.49598,2014-05-08,1,1,0,3,2,25
101,3645986,"Chacaito",-66.22383,9.82276,2007-05-30,1,1,0,0,NA,NA
101,3646175,"Caucagua",-66.37591,10.2831,2009-07-10,1,1,0,2,2,NA
101,3646738,"Caracas",-66.87919,10.48801,2006-01-22,1,2,0,NA,1,6000
101,3646738,"Caracas",-66.87919,10.48801,2006-02-04,0,1,0,NA,1,2000
101,3646738,"Caracas",-66.87919,10.48801,2006-02-04,1,1,0,NA,1,2000
101,3646738,"Caracas",-66.87919,10.48801,2006-02-09,1,1,0,NA,NA,2000
101,3646738,"Caracas",-66.87919,10.48801,2006-04-05,1,2,0,1,2,NA
101,3646738,"Caracas",-66.87919,10.48801,2006-04-06,1,1,0,NA,NA,NA
101,3646738,"Caracas",-66.87919,10.48801,2006-04-07,1,1,0,NA,NA,500
101,3646738,"Caracas",-66.87919,10.48801,2006-04-22,1,1,0,NA,NA,NA
101,3646738,"Caracas",-66.87919,10.48801,2006-04-23,0,1,0,NA,NA,2000
101,3646738,"Caracas",-66.87919,10.48801,2006-05-06,1,1,0,NA,NA,100
101,3646738,"Caracas",-66.87919,10.48801,2006-07-19,1,1,0,NA,NA,NA
101,3646738,"Caracas",-66.87919,10.48801,2006-08-02,0,2,0,NA,NA,NA
101,3646738,"Caracas",-66.87919,10.48801,2006-08-12,0,1,0,NA,NA,NA
101,3646738,"Caracas",-66.87919,10.48801,2006-08-19,1,1,0,NA,NA,10000
101,3646738,"Caracas",-66.87919,10.48801,2006-09-07,0,1,0,2,2,NA
101,3646738,"Caracas",-66.87919,10.48801,2006-10-04,1,1,0,NA,NA,NA
101,3646738,"Caracas",-66.87919,10.48801,2006-10-07,1,1,0,NA,1,9500
101,3646738,"Caracas",-66.87919,10.48801,2006-11-02,0,1,0,NA,1,2000
101,3646738,"Caracas",-66.87919,10.48801,2006-11-03,0,1,0,NA,NA,100
101,3646738,"Caracas",-66.87919,10.48801,2006-11-04,0,1,0,NA,1,NA
101,3646738,"Caracas",-66.87919,10.48801,2006-11-04,1,2,0,NA,1,10000
101,3646738,"Caracas",-66.87919,10.48801,2006-11-05,0,1,0,NA,1,NA
101,3646738,"Caracas",-66.87919,10.48801,2006-11-26,0,5,0,NA,1,67333.3333333333
101,3646738,"Caracas",-66.87919,10.48801,2006-11-26,1,3,0,NA,1,550000
101,3646738,"Caracas",-66.87919,10.48801,2006-11-27,0,1,0,NA,NA,100000
101,3646738,"Caracas",-66.87919,10.48801,2006-11-30,0,1,0,NA,NA,NA
101,3646738,"Caracas",-66.87919,10.48801,2006-11-30,1,1,0,NA,NA,2000
101,3646738,"Caracas",-66.87919,10.48801,2006-12-03,0,9,0,NA,NA,1100
101,3646738,"Caracas",-66.87919,10.48801,2006-12-04,0,3,0,NA,NA,2000
101,3646738,"Caracas",-66.87919,10.48801,2006-12-05,0,3,0,NA,NA,NA
101,3646738,"Caracas",-66.87919,10.48801,2007-01-14,1,1,0,NA,NA,NA
101,3646738,"Caracas",-66.87919,10.48801,2007-01-23,1,2,0,0,NA,450
101,3646738,"Caracas",-66.87919,10.48801,2007-01-31,0,2,0,NA,NA,350
101,3646738,"Caracas",-66.87919,10.48801,2007-02-01,0,1,0,NA,NA,500
101,3646738,"Caracas",-66.87919,10.48801,2007-02-23,1,1,0,NA,NA,300
101,3646738,"Caracas",-66.87919,10.48801,2007-04-21,0,1,0,0,1,200
101,3646738,"Caracas",-66.87919,10.48801,2007-04-21,1,3,0,0,1,2000
101,3646738,"Caracas",-66.87919,10.48801,2007-05-19,1,5,0,NA,NA,3600
101,3646738,"Caracas",-66.87919,10.48801,2007-05-21,1,2,0,NA,NA,1100
101,3646738,"Caracas",-66.87919,10.48801,2007-05-26,0,1,0,NA,NA,200
101,3646738,"Caracas",-66.87919,10.48801,2007-05-26,1,5,0,NA,1,3240
101,3646738,"Caracas",-66.87919,10.48801,2007-05-27,0,1,0,NA,NA,NA
101,3646738,"Caracas",-66.87919,10.48801,2007-05-27,1,3,0,1,2,2000
101,3646738,"Caracas",-66.87919,10.48801,2007-05-28,0,3,0,NA,NA,NA
101,3646738,"Caracas",-66.87919,10.48801,2007-05-28,1,11,0,2,2,2375
101,3646738,"Caracas",-66.87919,10.48801,2007-05-29,0,3,0,0,NA,2000
101,3646738,"Caracas",-66.87919,10.48801,2007-05-29,1,3,0,0,NA,2000
101,3646738,"Caracas",-66.87919,10.48801,2007-05-30,1,3,0,1,1,2800
101,3646738,"Caracas",-66.87919,10.48801,2007-05-31,1,1,0,NA,NA,1000
101,3646738,"Caracas",-66.87919,10.48801,2007-06-01,1,1,0,2,2,2000
101,3646738,"Caracas",-66.87919,10.48801,2007-06-02,0,1,0,NA,NA,100000
101,3646738,"Caracas",-66.87919,10.48801,2007-06-02,1,1,0,NA,1,2000
101,3646738,"Caracas",-66.87919,10.48801,2007-06-03,0,2,0,NA,NA,2000
101,3646738,"Caracas",-66.87919,10.48801,2007-06-03,1,4,0,NA,1,1000
101,3646738,"Caracas",-66.87919,10.48801,2007-06-04,1,2,0,NA,1,6000
101,3646738,"Caracas",-66.87919,10.48801,2007-06-05,1,1,0,NA,1,2000
101,3646738,"Caracas",-66.87919,10.48801,2007-06-06,1,2,0,NA,1,2000
101,3646738,"Caracas",-66.87919,10.48801,2007-06-07,0,1,0,1,1,NA
101,3646738,"Caracas",-66.87919,10.48801,2007-07-14,1,1,0,NA,NA,200
101,3646738,"Caracas",-66.87919,10.48801,2007-08-15,0,1,0,NA,NA,25
101,3646738,"Caracas",-66.87919,10.48801,2007-10-23,0,3,0,1,2,NA
101,3646738,"Caracas",-66.87919,10.48801,2007-10-23,1,4,0,2,2,14000
101,3646738,"Caracas",-66.87919,10.48801,2007-11-01,1,1,0,1,2,2000
101,3646738,"Caracas",-66.87919,10.48801,2007-11-02,0,1,0,NA,NA,NA
101,3646738,"Caracas",-66.87919,10.48801,2007-11-03,1,1,0,NA,1,2000
101,3646738,"Caracas",-66.87919,10.48801,2007-11-04,0,3,0,NA,NA,4666.66666666667
101,3646738,"Caracas",-66.87919,10.48801,2007-11-05,1,1,0,NA,NA,NA
101,3646738,"Caracas",-66.87919,10.48801,2007-11-07,1,8,0,3,3,57714.2857142857
101,3646738,"Caracas",-66.87919,10.48801,2007-11-08,1,1,0,2,2,NA
101,3646738,"Caracas",-66.87919,10.48801,2007-11-10,1,1,0,NA,NA,200
101,3646738,"Caracas",-66.87919,10.48801,2007-11-14,0,1,0,0,NA,2000
101,3646738,"Caracas",-66.87919,10.48801,2007-11-14,1,1,0,NA,NA,NA
101,3646738,"Caracas",-66.87919,10.48801,2007-11-21,0,3,0,0,NA,10000
101,3646738,"Caracas",-66.87919,10.48801,2007-11-21,1,3,0,0,NA,2000
101,3646738,"Caracas",-66.87919,10.48801,2007-11-27,0,1,0,NA,NA,5000
101,3646738,"Caracas",-66.87919,10.48801,2007-11-27,1,2,0,0,1,300
101,3646738,"Caracas",-66.87919,10.48801,2007-11-28,1,1,0,1,2,200
101,3646738,"Caracas",-66.87919,10.48801,2007-11-29,1,5,0,0,NA,40000
101,3646738,"Caracas",-66.87919,10.48801,2007-11-30,0,4,0,NA,NA,53500
101,3646738,"Caracas",-66.87919,10.48801,2007-11-30,1,2,0,0,NA,70000
101,3646738,"Caracas",-66.87919,10.48801,2007-12-02,1,1,0,NA,NA,NA
101,3646738,"Caracas",-66.87919,10.48801,2007-12-03,1,1,0,NA,NA,NA
101,3646738,"Caracas",-66.87919,10.48801,2007-12-06,0,1,0,NA,NA,NA
101,3646738,"Caracas",-66.87919,10.48801,2008-04-11,0,1,0,NA,1,200
101,3646738,"Caracas",-66.87919,10.48801,2008-04-12,1,1,0,NA,1,50
101,3646738,"Caracas",-66.87919,10.48801,2008-06-07,1,2,0,NA,NA,2600
101,3646738,"Caracas",-66.87919,10.48801,2008-07-12,1,1,0,NA,NA,10000
101,3646738,"Caracas",-66.87919,10.48801,2008-08-06,1,2,0,NA,2,1000
101,3646738,"Caracas",-66.87919,10.48801,2008-08-09,1,2,0,0,1,3000
101,3646738,"Caracas",-66.87919,10.48801,2008-12-06,0,1,0,NA,NA,10000
101,3646738,"Caracas",-66.87919,10.48801,2009-01-14,1,2,0,NA,2,NA
101,3646738,"Caracas",-66.87919,10.48801,2009-01-15,1,1,0,NA,2,200
101,3646738,"Caracas",-66.87919,10.48801,2009-01-16,0,1,0,NA,NA,200
101,3646738,"Caracas",-66.87919,10.48801,2009-01-16,1,1,0,1,1,NA
101,3646738,"Caracas",-66.87919,10.48801,2009-01-20,1,1,0,1,2,2000
101,3646738,"Caracas",-66.87919,10.48801,2009-01-23,0,1,0,NA,NA,2000
101,3646738,"Caracas",-66.87919,10.48801,2009-01-23,1,1,0,0,1,2000
101,3646738,"Caracas",-66.87919,10.48801,2009-02-07,1,3,0,0,NA,305000
101,3646738,"Caracas",-66.87919,10.48801,2009-02-12,0,2,0,NA,NA,6000
101,3646738,"Caracas",-66.87919,10.48801,2009-02-12,1,2,0,NA,NA,100
101,3646738,"Caracas",-66.87919,10.48801,2009-02-15,0,6,0,NA,NA,2000
101,3646738,"Caracas",-66.87919,10.48801,2009-03-20,1,2,0,NA,NA,2000
101,3646738,"Caracas",-66.87919,10.48801,2009-05-01,0,1,0,NA,1,NA
101,3646738,"Caracas",-66.87919,10.48801,2009-05-01,1,2,0,2,2,2000
101,3646738,"Caracas",-66.87919,10.48801,2009-05-20,1,1,0,1,NA,2000
101,3646738,"Caracas",-66.87919,10.48801,2009-06-25,1,1,0,NA,NA,25
101,3646738,"Caracas",-66.87919,10.48801,2009-06-27,0,2,0,NA,NA,2000
101,3646738,"Caracas",-66.87919,10.48801,2009-08-01,1,1,0,NA,NA,200
101,3646738,"Caracas",-66.87919,10.48801,2009-08-03,0,5,0,1,1,30
101,3646738,"Caracas",-66.87919,10.48801,2009-08-03,1,1,0,NA,NA,NA
101,3646738,"Caracas",-66.87919,10.48801,2009-08-05,1,1,0,NA,NA,25
101,3646738,"Caracas",-66.87919,10.48801,2009-08-11,1,1,0,NA,NA,1000
101,3646738,"Caracas",-66.87919,10.48801,2009-08-12,1,1,0,NA,NA,200
101,3646738,"Caracas",-66.87919,10.48801,2009-08-13,0,2,0,2,2,NA
101,3646738,"Caracas",-66.87919,10.48801,2009-08-13,1,2,0,2,2,NA
101,3646738,"Caracas",-66.87919,10.48801,2009-08-14,1,1,0,NA,NA,200
101,3646738,"Caracas",-66.87919,10.48801,2009-08-22,0,1,0,NA,2,2000
101,3646738,"Caracas",-66.87919,10.48801,2009-08-22,1,2,0,1,2,2000
101,3646738,"Caracas",-66.87919,10.48801,2009-09-04,0,2,0,NA,NA,200
101,3646738,"Caracas",-66.87919,10.48801,2009-09-04,1,2,0,NA,NA,1100
101,3646738,"Caracas",-66.87919,10.48801,2009-09-05,0,1,0,0,1,NA
101,3646738,"Caracas",-66.87919,10.48801,2009-09-05,1,2,0,0,1,10000
101,3646738,"Caracas",-66.87919,10.48801,2009-10-03,1,3,0,1,1,2000
101,3646738,"Caracas",-66.87919,10.48801,2009-12-09,1,1,0,NA,NA,200
101,3646738,"Caracas",-66.87919,10.48801,2010-01-23,0,3,0,NA,1,2000
101,3646738,"Caracas",-66.87919,10.48801,2010-01-23,1,2,0,NA,1,10000
101,3646738,"Caracas",-66.87919,10.48801,2010-01-24,1,2,0,NA,NA,NA
101,3646738,"Caracas",-66.87919,10.48801,2010-01-25,0,1,0,2,2,NA
101,3646738,"Caracas",-66.87919,10.48801,2010-01-25,1,5,0,2,2,2000
101,3646738,"Caracas",-66.87919,10.48801,2010-01-26,1,1,0,0,NA,3000
101,3646738,"Caracas",-66.87919,10.48801,2010-01-28,1,1,0,1,2,2000
101,3646738,"Caracas",-66.87919,10.48801,2010-02-04,0,3,0,NA,NA,4000
101,3646738,"Caracas",-66.87919,10.48801,2010-02-04,1,3,0,NA,2,200
101,3646738,"Caracas",-66.87919,10.48801,2010-04-13,0,1,0,NA,1,35000
101,3646738,"Caracas",-66.87919,10.48801,2010-05-01,0,1,0,NA,NA,NA
101,3646738,"Caracas",-66.87919,10.48801,2010-05-01,1,1,0,NA,NA,NA
101,3646738,"Caracas",-66.87919,10.48801,2010-07-24,0,1,0,NA,NA,2000
101,3646738,"Caracas",-66.87919,10.48801,2010-08-28,1,1,0,NA,NA,1500
101,3646738,"Caracas",-66.87919,10.48801,2010-09-17,0,1,0,NA,NA,3000
101,3646738,"Caracas",-66.87919,10.48801,2010-09-23,0,1,0,NA,NA,NA
101,3646738,"Caracas",-66.87919,10.48801,2010-09-27,0,1,0,NA,NA,NA
101,3646738,"Caracas",-66.87919,10.48801,2010-11-01,0,1,0,NA,NA,NA
101,3646738,"Caracas",-66.87919,10.48801,2010-11-01,1,1,0,NA,1,25
101,3646738,"Caracas",-66.87919,10.48801,2010-12-15,0,1,0,1,NA,NA
101,3646738,"Caracas",-66.87919,10.48801,2010-12-15,1,2,0,1,NA,1100
101,3646738,"Caracas",-66.87919,10.48801,2010-12-23,0,1,0,NA,NA,NA
101,3646738,"Caracas",-66.87919,10.48801,2010-12-23,1,3,0,2,2,1100
101,3646738,"Caracas",-66.87919,10.48801,2011-01-05,0,2,0,NA,2,2000
101,3646738,"Caracas",-66.87919,10.48801,2011-01-05,1,2,0,NA,2,200
101,3646738,"Caracas",-66.87919,10.48801,2011-01-23,0,1,0,NA,NA,2000
101,3646738,"Caracas",-66.87919,10.48801,2011-01-23,1,1,0,NA,NA,NA
101,3646738,"Caracas",-66.87919,10.48801,2011-02-06,1,1,0,NA,NA,NA
101,3646738,"Caracas",-66.87919,10.48801,2011-03-26,1,1,0,0,NA,NA
101,3646738,"Caracas",-66.87919,10.48801,2011-04-13,0,2,0,NA,NA,2000
101,3646738,"Caracas",-66.87919,10.48801,2011-06-02,0,1,0,NA,NA,25
101,3646738,"Caracas",-66.87919,10.48801,2011-07-01,0,1,0,NA,NA,200
101,3646738,"Caracas",-66.87919,10.48801,2011-07-04,0,4,0,NA,NA,2000
